date,cum_ret_high,cum_ret_low,z_high,z_low,spread,spread_mean,upper_band,lower_band,signal
2023-05-16,1.0,1.0,,,,,,,0
2023-05-17,1.0285082009893258,0.9908098793796668,,,,,,,0
2023-05-18,1.2341838063004427,0.9893739230327399,,,,,,,0
2023-05-19,1.2177818276490497,0.9750143595634694,,,,,,,0
2023-05-22,1.1701379848997657,0.9821941412981046,,,,,,,0
2023-05-23,1.1351210622233794,0.96496266513498,,,,,,,0
2023-05-24,1.1412392606092165,0.9457208500861574,,,,,,,0
2023-05-25,1.212965373600625,0.9310740953475015,,,,,,,0
2023-05-26,1.190445196563395,0.9402642159678346,,,,,,,0
2023-05-29,1.249674563915647,0.9388282596209074,,,,,,,0
2023-05-30,1.4189013277792244,0.9373923032739805,,,,,,,0
2023-05-31,1.3993751627180424,0.9276278001148764,,,,,,,0
2023-06-01,1.406404582140068,0.9207352096496267,,,,,,,0
2023-06-02,1.3889612080187452,0.9497415278575532,,,,,,,0
2023-06-05,1.4475397032022912,0.9488799540493968,,,,,,,0
2023-06-06,1.3969018484769593,0.9497415278575532,,,,,,,0
2023-06-07,1.4073158031762563,0.9563469270534175,,,,,,,0
2023-06-08,1.3892215568862276,0.9787478460654796,,,,,,,0
2023-06-09,1.4996094766987764,0.9689833429063757,,,,,,,0
2023-06-12,1.5816193699557408,0.9686961516369902,,,,,,,0
2023-06-13,1.5822702421244468,0.9686961516369902,,,,,,,0
2023-06-14,1.6864097891174177,0.9589316484778863,,,,,,,0
2023-06-15,1.7546211923978132,0.9684089603676048,,,,,,,0
2023-06-16,2.0177037229888053,0.9744399770246984,,,,,,,0
2023-06-19,2.082921114293153,0.964388282596209,,,,,,,0
2023-06-20,2.212965373600625,0.953187823090178,,,,,,,0
2023-06-21,2.081489195522,0.9526134405514073,,,,,,,0
2023-06-26,1.9265816193699559,0.9365307294658242,,,,,,,0
2023-06-27,1.9161676646706587,0.9425617461229179,,,,,,,0
2023-06-28,1.8482166102577453,0.9491671453187822,,,,,,,0
2023-06-29,1.926711793803697,0.9385410683515221,,,,,,,0
2023-06-30,1.919422025514189,0.9408385985066053,,,,,,,0
2023-07-03,1.9005467326217134,0.9684089603676048,,,,,,,0
2023-07-04,1.9073158031762565,0.9623779437105111,,,,,,,0
2023-07-05,1.8089039312678992,0.9485927627800115,,,,,,,0
2023-07-06,1.8198385837021611,0.935669155657668,,,,,,,0
2023-07-07,1.9134340015620934,0.9279149913842619,,,,,,,0
2023-07-10,1.869304868523822,0.9319356691556577,,,,,,,0
2023-07-11,1.9330903410570166,0.9394026421596784,,,,,,,0
2023-07-12,1.8066909658942985,0.9534750143595635,,,,,,,0
2023-07-13,2.007289768289508,0.914704192992533,,,,,,,0
2023-07-14,2.0227805259047122,0.9170017231476163,,,,,,,0
2023-07-17,2.0529809945326742,0.9089603676048248,,,,,,,0
2023-07-18,1.9694090080708149,0.903503733486502,,,,,,,0
2023-07-19,1.9395990627440773,0.9069500287191269,,,,,,,0
2023-07-20,1.692267638635772,0.9101091326823665,,,,,,,0
2023-07-21,1.6953918250455613,0.913268236645606,,,,,,,0
2023-07-24,1.7052850820098935,0.9032165422171166,,,,,,,0
2023-07-25,1.7475917729757877,0.9554853532452614,,,,,,,0
2023-07-26,1.6797708929966155,0.9577828834003447,,,,,,,0
2023-07-27,1.6649310075501174,0.9666858127512923,,,,,,,0
2023-07-28,1.651913564175996,1.0080413555427916,,,,,,,0
2023-07-31,1.6662327518875295,1.0212521539345205,,,,,,,0
2023-08-01,1.7547513668315546,1.0048822515795521,,,,,,,0
2023-08-02,1.7417339234574332,0.9773118897185525,,,,,,,0
2023-08-03,1.698906534756574,0.9959793222286042,,,,,,,0
2023-08-04,1.821791200208279,1.0017231476163124,,,,,,,0
2023-08-07,1.8452225982816977,0.9908098793796668,,,,,,,0
2023-08-08,1.7509763082530592,0.9807581849511774,,,,,,,0
2023-08-09,1.6511325175735487,0.9770246984491672,-0.02906115663703812,0.7792320438649798,-0.8082932005020179,,,,0
2023-08-10,1.6142931528247855,0.9804709936817921,-0.19440034678366228,0.9259757843687801,-1.1203761311524425,,,,0
2023-08-11,1.5878677427753192,0.9520390580126363,-0.33335045042378914,-0.0702862918982955,-0.26306415852549364,,,,0
2023-08-14,1.607914605571466,0.9322228604250431,-0.28945763235010163,-0.7630896973097789,0.4736320649596773,,,,0
2023-08-15,1.5868263473053894,0.929350947731189,-0.4010028660097949,-0.8401401731397629,0.43913730712996796,,,,0
2023-08-16,1.5752408227024215,0.9181504882251579,-0.4870695824384587,-1.2090223454476843,0.7219527630092255,,,,0
2023-08-17,1.5913824524863318,0.9129810453762205,-0.4731180333634681,-1.3478647201566425,0.8747466867931744,,,,0
2023-08-18,1.5036448841447543,0.9155657668006892,-0.8967169681278309,-1.2207430542695994,0.32402608614176853,,,,0
2023-08-21,1.5343660505076804,0.8940264215967835,-0.8161969057864565,-1.9107772180620242,1.0945803122755677,,,,0
2023-08-22,1.6401978651392868,0.8994830557151062,-0.3968369182703832,-1.6588888330437417,1.2620519147733584,,,,0
2023-08-23,1.5490757615204376,0.885985066053992,-0.8790777842438964,-2.013358869684809,1.1342810854409124,,,,0
2023-08-24,1.57511064826868,0.8920160827110856,-0.7766991976379828,-1.7457292039221128,0.96903000628413,,,,0
2023-08-25,1.3922155688622757,0.906375646180356,-1.6763032476759259,-1.2640049351013924,-0.4122983125745334,,,,0
2023-08-28,1.4514449362145276,0.9264790350373348,-1.3961138447754782,-0.6356724404555291,-0.7604414043199491,,,,0
2023-08-29,1.4994793022650352,0.9201608271108558,-1.183150856305161,-0.8147943380189211,-0.36835651828623983,,,,0
2023-08-30,1.5100234313980736,0.9092475588742103,-1.1433015743796398,-1.124018265607412,-0.019283308772227725,,,,0
2023-08-31,1.4920593595417861,0.9060884549109707,-1.2574074499624046,-1.185031126583716,-0.07237632337868871,,,,0
2023-09-01,1.4599062744077065,0.9267662263067203,-1.4367197019200426,-0.5353605225719894,-0.9013591793480532,,,,0
2023-09-04,1.4625097630825306,0.9629523262492821,-1.4446165169383234,0.584270259120988,-2.0288867760593114,,,,0
2023-09-05,1.4190315022129656,0.9508902929350947,-1.6471188355247461,0.22289587491107254,-1.8700147104358187,,,,0
2023-09-06,1.4280135381411092,0.95807007466973,-1.5626700594019272,0.45222953964134555,-2.0148995990432725,,,,0
2023-09-07,1.383884405102838,0.951751866743251,-1.7325611349186447,0.26595048012257466,-1.9985116150412194,,,,0
2023-09-08,1.3700859151262694,0.9526134405514073,-1.729355299904028,0.296521270622612,-2.02587657052664,,,,0
2023-09-11,1.4215048164540487,0.9451464675473864,-1.4280181339851095,0.07565692199235315,-1.5036750559774625,,,,0
2023-09-12,1.4308773756834159,0.9442848937392304,-1.3391634383377402,0.06493144466173573,-1.404094882999476,,,,0
2023-09-13,1.3885706847175217,0.94055140723722,-1.497417654847688,-0.04098361230269798,-1.45643404254499,,,,0
2023-09-14,1.336240562353554,0.9497415278575532,-1.7274269523003496,0.2535119756730229,-1.9809389279733725,,,,0
2023-09-15,1.2845613121582924,0.9465824238943137,-1.91959608817985,0.15622865944598371,-2.0758247476258336,,,,0
2023-09-18,1.2431658422285865,0.9483055715106261,-2.0215962260850118,0.20487100619245177,-2.2264672322774635,,,,0
2023-09-19,1.2561832856027078,0.9465824238943137,-1.8717134834572098,0.1477910989678334,-2.0195045824250433,,,,0
2023-09-20,1.2646446237958866,0.939977024698449,-1.7509094598158959,-0.057829513916191504,-1.6930799458997043,,,,0
2023-09-21,1.2675084613381933,0.9296381390005743,-1.671112782756568,-0.3822350521642775,-1.2888777305922905,,,,0
2023-09-22,1.4459776099973967,0.9574956921309593,-0.8186998162399257,0.4948850978572972,-1.3135849140972229,,,,0
2023-09-25,1.3993751627180424,0.9477311889718553,-1.003117170972432,0.19672089380780539,-1.1998380647802374,,,,0
2023-09-26,1.4553501692267639,0.9419873635841469,-0.7138840594356605,0.02410835491699826,-0.7379924143526587,,,,0
2023-09-27,1.4848997656860192,0.9425617461229179,-0.5509030057891242,0.04578096401593027,-0.5966839698050544,,,,0
2023-09-28,1.5074199427232493,0.9468696151636989,-0.4218690138265764,0.17805273533027355,-0.5999217491568499,,,,0
2023-10-09,1.4457172611299143,0.935669155657668,-0.6927185389978459,-0.18582195216416886,-0.506896586833677,,,,0
2023-10-10,1.424759177297579,0.9359563469270535,-0.7678753106790497,-0.17884086899304552,-0.5890344416860042,,,,0
2023-10-11,1.428404061442333,0.9319356691556577,-0.7243262592273018,-0.3038917970884666,-0.4204344621388352,,,,0
2023-10-12,1.3885706847175217,0.9497415278575532,-0.8955946529043928,0.27039251628224864,-1.1659871691866415,,,,0
2023-10-13,1.3325956782088,0.9365307294658242,-1.1622666943253355,-0.16707081014224837,-0.9951958841830871,,,,0
2023-10-16,1.3018745118458737,0.9279149913842619,-1.3131027756080917,-0.45336338410391136,-0.8597393915041804,,,,0
2023-10-17,1.3090341057016404,0.9339460080413556,-1.2787337899516757,-0.2735864865411433,-1.0051473034105325,,,,0
2023-10-18,1.268549856808123,0.9330844342331993,-1.5056165436043976,-0.32221667054018727,-1.1833998730642104,,,,0
2023-10-19,1.2319708409268422,0.9066628374497415,-1.712875193214071,-1.199298218315205,-0.5135769748988659,,,,0
2023-10-20,1.2245508982035929,0.9089603676048248,-1.6880651351203702,-1.1215753496378666,-0.5664897854825035,,,,0
2023-10-23,1.2509763082530592,0.8968983342906376,-1.4701400055977258,-1.4956897589220648,0.025549753324338953,,,,0
2023-10-24,1.2470710752408227,0.8989086731763355,-1.4429142055938327,-1.4227624550350986,-0.020151750558734083,,,,0
2023-10-25,1.1456651913564178,0.9023549684089605,-1.9796663794498646,-1.2653047761059346,-0.71436160334393,,,,0
2023-10-26,1.1702681593335071,0.9046524985640436,-1.7553202097432024,-1.1518714188343673,-0.6034487909088351,,,,0
2023-10-27,1.1638896120801876,0.9055140723721999,-1.7200143054995665,-1.087023941979131,-0.6329903635204355,,,,0
2023-10-30,1.1692267638635772,0.8874210224009189,-1.622296064986374,-1.6306271899504863,0.008331124964112258,,,,0
2023-10-31,1.142280656079146,0.8834003446295233,-1.7084885039662854,-1.7566868879472743,0.04819838398098897,,,,0
2023-11-01,1.1093465243426193,0.8744974152785755,-1.8353053188052886,-2.0123652596331763,0.17705994082788767,,,,0
2023-11-02,1.1185889091382455,0.8811028144744399,-1.726685627851728,-1.7203715479529775,-0.006314079898750435,,,,0
2023-11-03,1.1539963551158554,0.8900057438253877,-1.4759131109817536,-1.3928439950588574,-0.08306911592289623,,,,0
2023-11-06,1.1900546732621715,0.8943136128661688,-1.2529933361339471,-1.2331500182470714,-0.019843317886875766,,,,0
