date,cum_ret_high,cum_ret_low,z_high,z_low,spread,spread_mean,upper_band,lower_band,signal
2023-05-16,1.0,1.0,,,,,,,0
2023-05-17,0.9986555430960083,1.0164218741531625,,,,,,,0
2023-05-18,0.9927845522488831,1.0666630534930357,,,,,,,0
2023-05-19,0.9977748944689395,1.0584792152186875,,,,,,,0
2023-05-22,1.025075001908072,1.0224378082488754,,,,,,,0
2023-05-23,1.0124817265409882,0.9978320958213648,,,,,,,0
2023-05-24,1.0044678240346625,0.9863964012790635,,,,,,,0
2023-05-25,0.9986555430960083,1.0541434068614168,,,,,,,0
2023-05-26,0.9925262286516096,1.2140263400357705,,,,,,,0
2023-05-29,0.991610354079458,1.190179394070782,,,,,,,0
2023-05-30,0.9794515320350615,1.2725597528589239,,,,,,,0
2023-05-31,0.9563256990882352,1.37764890791827,,,,,,,0
2023-06-01,0.9604471346629171,1.2845374234458837,,,,,,,0
2023-06-02,0.9808077309207475,1.2394992141347352,,,,,,,0
2023-06-05,0.9775199760463573,1.2482792260582083,,,,,,,0
2023-06-06,0.9786883032249353,1.2099615197008293,,,,,,,0
2023-06-07,0.9692418789519108,1.1988510107853232,,,,,,,0
2023-06-08,0.979281273300495,1.1978212563004715,,,,,,,0
2023-06-09,0.9781070751310699,1.2290932740772857,,,,,,,0
2023-06-12,0.9957200476724457,1.193485447943201,,,,,,,0
2023-06-13,0.9974813449265832,1.262262208010406,,,,,,,0
2023-06-14,1.0138496674083686,1.2183621483930411,,,,,,,0
2023-06-15,1.0303588936704848,1.1435694542301231,,,,,,,0
2023-06-16,1.0554221535968626,1.207793615522194,,,,,,,0
2023-06-19,1.023900803738647,1.2958647227792532,,,,,,,0
2023-06-20,1.0235837702329023,1.4470760392390658,,,,,,,0
2023-06-21,1.0191042042165457,1.2518562679529566,,,,,,,0
2023-06-26,1.0033523357737086,1.097501490434123,,,,,,,0
2023-06-27,1.0045558888973691,1.0660126822394451,,,,,,,0
2023-06-28,1.0147303160354373,1.0999403826350875,,,,,,,0
2023-06-29,1.0061175724627045,1.0460137661915343,,,,,,,0
2023-06-30,0.9927845522488831,1.018914963958593,,,,,,,0
2023-07-03,1.0122175319528677,1.0435206763861038,,,,,,,0
2023-07-04,1.0160336760034991,1.0970137119939298,,,,,,,0
2023-07-05,1.0070980279341746,1.0882878976749228,,,,,,,0
2023-07-06,0.9998179992837392,1.120914855563384,,,,,,,0
2023-07-07,0.9922150661367118,1.059183784076744,,,,,,,0
2023-07-10,0.9985968331875371,1.067476017560024,,,,,,,0
2023-07-11,1.0039394348584212,1.1397756219175115,,,,,,,0
2023-07-12,1.0061704113803287,1.0638447780608098,,,,,,,0
2023-07-13,1.0206130488642569,1.084494065362311,,,,,,,0
2023-07-14,1.0291846955010597,1.1165248496016476,,,,,,,0
2023-07-17,1.0156638035801302,1.0850360414069697,,,,,,,0
2023-07-18,1.0114543031427414,1.0026556826188282,,,,,,,0
2023-07-19,1.011571722959684,0.9884017126443012,,,,,,,0
2023-07-20,1.0121588220443964,0.9538778385995339,,,,,,,0
2023-07-21,1.0399286087512989,0.9262370603219339,,,,,,,0
2023-07-24,1.0398405438885923,0.9059671562516937,,,,,,,0
2023-07-25,1.0735400313510912,0.9050999945802396,,,,,,,0
2023-07-26,1.0735400313510912,0.9182158148609831,,,,,,,0
2023-07-27,1.0791057306741658,0.8950192401495853,,,,,,,0
2023-07-28,1.1137269636996636,0.8714974798113925,,,,,,,0
2023-07-31,1.1040867967286838,0.8888949108449407,,,,,,,0
2023-08-01,1.1090301710219634,0.8930139287843478,,,,,,,0
2023-08-02,1.1037462792595507,0.9045580185355808,,,,,,,0
2023-08-03,1.1028480176599404,0.9116579047206115,,,,,,,0
2023-08-04,1.1116545039306285,0.9368597907972469,,,,,,,0
2023-08-07,1.108401975001321,0.9200043358083573,,,,,,,0
2023-08-08,1.109617270106676,0.9167524795404044,,,,,,,0
2023-08-09,1.1097816578503954,0.8949108449406536,2.00575561734687,-1.3469087086063352,3.3526643259532047,,,,0
2023-08-10,1.100810783835988,0.8888407132404749,1.7187556131465214,-1.359434204853142,3.0781898179996636,,,,0
2023-08-11,1.0767397213627745,0.8563221505609453,1.137599695415617,-1.543524683987449,2.681124379403066,,,,0
2023-08-14,1.0585396497366861,0.8639098151861688,0.7067655338505747,-1.4399699967047255,2.1467355305553,,,,0
2023-08-15,1.0643988986021171,0.8594114140155005,0.811254594921629,-1.4227521630224067,2.2340067579440355,,,,0
2023-08-16,1.068520334176799,0.8281393962386864,0.8811120112504252,-1.5793559594168938,2.460467970667319,,,,0
2023-08-17,1.0732464818087348,0.8505772044875617,0.9568290356295353,-1.392530745159647,2.3493597807891824,,,,0
2023-08-18,1.058298939111954,0.8205517316134627,0.6078406606691499,-1.5418318076307023,2.149672468299852,,,,0
2023-08-21,1.0514944607201357,0.8205517316134627,0.4399617983902627,-1.4876309287627192,1.927592727152982,,,,0
2023-08-22,1.049733163465998,0.8542084439867759,0.38206312118943725,-1.231965625668983,1.6140287468584202,,,,0
2023-08-23,1.0415137762800228,0.8137228334507615,0.18268059935682673,-1.4302517857202837,1.6129323850771105,,,,0
2023-08-24,1.0663480675633628,0.8145899951222157,0.7104536567061169,-1.378784897212236,2.089238553918353,,,,0
2023-08-25,1.0714440876186675,0.7615847379545825,0.7994045773097284,-1.6697480342568052,2.4691526115665337,,,,0
2023-08-28,1.0773092074749455,0.7864072407999566,0.9075838236448842,-1.467433507346579,2.3750173309914633,,,,0
2023-08-29,1.0869141485008424,0.7910682347840227,1.0977055568182703,-1.3909601217706737,2.4886656785889443,,,,0
2023-08-30,1.08965590122645,0.8664029049915994,1.1276117135718924,-0.8850776392572015,2.012689352829094,,,,0
2023-08-31,1.0843720094640372,0.860657958918216,0.9714568183083246,-0.89198229925781,1.8634391175661347,,,,0
2023-09-01,1.086749760757123,0.8066229472657309,1.001457147028652,-1.2018109285328744,2.2032680755615264,,,,0
2023-09-04,1.0955268920735752,0.8068939352880603,1.1830937664315668,-1.1622318304063735,2.3453255968379403,,,,0
2023-09-05,1.091241068755174,0.7831553845320037,1.0474557555598107,-1.2783773366164732,2.3258330921762838,,,,0
2023-09-06,1.0925913966500127,0.8289523603056744,1.047924016222659,-0.9472660522457907,1.9951900684684498,,,,0
2023-09-07,1.0790881177016245,0.7526963308221777,0.6779088900441905,-1.4176590233454451,2.095567913389636,,,,0
2023-09-08,1.0676396855497303,0.7613679475367189,0.36234249243459515,-1.3221734017486404,1.6845158941832357,,,,0
2023-09-11,1.0697943391906253,0.7646740014091378,0.40196639641882426,-1.257299370411299,1.6592657668301232,,,,0
2023-09-12,1.0684968502134105,0.7706899355048507,0.36211338559996314,-1.1845658221178008,1.546679207717764,,,,0
2023-09-13,1.068467495259175,0.7391469297057071,0.3435773590722929,-1.3891570593979918,1.7327344184702849,,,,0
2023-09-14,1.0677512343758258,0.72397160045526,0.3072194634611703,-1.5778339235413044,1.8850533870024746,,,,0
